År,Antal dgr,Tabellnr,Inkomst fr.o.m.,Inkomst t.o.m.,Kolumn 1,Kolumn 2,Kolumn 3,Kolumn 4,Kolumn 5,Kolumn 6,
2019,0,3,35,319801,332000,56,56,56,56,56,56
2019,0,3,35,332001,346200,57,56,56,56,57,57
2019,0,3,35,346201,440400,57,57,57,56,57,57
2019,0,3,35,440401,464800,57,57,57,57,57,57
2019,0,3,35,464801,484800,58,57,57,57,58,58
2019,0,3,35,484801,706600,58,58,58,57,58,58
2019,0,3,35,706601,774800,58,58,58,58,58,58
2019,0,3,35,774801,808200,59,58,58,58,59,59
2019,0,3,35,808201,1787200,59,59,59,58,59,59
2019,0,3,35,1787201,2324600,59,59,59,59,59,59
2019,0,3,35,2324601,2424600,60,59,59,59,60,60
2019,0,3,35,2424601,,60,60,60,59,60,60
2019,30B,36,1,1600,0,0,0,0,0,0,
2019,30B,36,1601,1700,117,0,116,1,117,21,
2019,30B,36,1701,1800,128,0,125,30,128,58,
2019,30B,36,1801,1900,138,0,133,65,138,95,
2019,30B,36,1901,2000,149,0,141,101,149,132,
2019,30B,36,2001,2100,159,0,150,136,169,169,
2019,30B,36,2101,2200,162,0,150,172,206,206,
2019,30B,36,2201,2300,172,0,158,207,243,243,
2019,30B,36,2301,2400,183,0,166,242,280,280,
2019,30B,36,2401,2500,193,0,175,278,317,317,
2019,30B,36,2501,2600,204,0,183,313,354,354,
2019,30B,36,2601,2700,214,0,191,349,391,391,
2019,30B,36,2701,2800,225,0,200,384,428,428,
2019,30B,36,2801,2900,227,0,200,420,465,465,
2019,30B,36,2901,3000,237,0,208,455,502,502,
2019,30B,36,3001,3100,248,0,216,491,539,539,
2019,30B,36,3101,3200,258,0,225,526,576,576,
2019,30B,36,3201,3300,269,0,233,561,613,613,
2019,30B,36,3301,3400,279,0,241,597,650,650,
2019,30B,36,3401,3500,281,0,241,632,687,687,
2019,30B,36,3501,3600,292,0,250,668,724,724,
2019,30B,36,3601,3700,302,0,258,703,761,761,
2019,30B,36,3701,3800,313,0,266,739,798,798,
2019,30B,36,3801,3900,323,0,275,768,829,829,
2019,30B,36,3901,4000,333,0,283,797,860,860,
2019,30B,36,4001,4100,335,0,283,823,887,887,
2019,30B,36,4101,4200,345,0,291,852,918,918,
2019,30B,36,4201,4300,355,0,300,882,949,949,
2019,30B,36,4301,4400,365,24,309,908,977,977,
2019,30B,36,4401,4500,375,52,319,937,1008,1008,
2019,30B,36,4501,4600,385,80,329,963,1035,1035,
2019,30B,36,4601,4700,387,107,331,993,1066,1066,
2019,30B,36,4701,4800,397,135,341,1022,1097,1097,
2019,30B,36,4801,4900,407,163,351,1048,1125,1125,
2019,30B,36,4901,5000,417,191,361,1077,1156,1156,
2019,30B,36,5001,5100,430,218,371,1104,1183,1183,
2019,30B,36,5101,5200,455,246,381,1133,1214,1214,
2019,30B,36,5201,5300,480,271,390,1162,1245,1245,
2019,30B,36,5301,5400,504,299,392,1188,1273,1273,
2019,30B,36,5401,5500,529,326,402,1218,1304,1304,
2019,30B,36,5501,5600,554,354,412,1244,1331,1331,
2019,30B,36,5601,5700,579,382,422,1273,1362,1362,
2019,30B,36,5701,5800,603,410,432,1302,1393,1393,
2019,30B,36,5801,5900,628,437,442,1328,1421,1421,
2019,30B,36,5901,6000,653,465,443,1358,1452,1452,
2019,30B,36,6001,6100,677,493,453,1384,1479,1479,
2019,30B,36,6101,6200,702,521,463,1413,1510,1510,
2019,30B,36,6201,6300,727,548,473,1442,1541,1541,
2019,30B,36,6301,6400,751,573,483,1469,1569,1569,
2019,30B,36,6401,6500,776,601,493,1498,1600,1600,
2019,30B,36,6501,6600,801,628,495,1524,1627,1627,
2019,30B,36,6601,6700,826,656,505,1553,1658,1658,
2019,30B,36,6701,6800,850,684,514,1583,1689,1689,
2019,30B,36,6801,6900,875,712,524,1609,1717,1717,
2019,30B,36,6901,7000,900,739,534,1638,1748,1748,
2019,30B,36,7001,7100,924,767,544,1664,1775,1775,
2019,30B,36,7101,7200,949,795,546,1693,1806,1806,
2019,30B,36,7201,7300,974,823,556,1723,1837,1837,
2019,30B,36,7301,7400,998,850,566,1749,1865,1865,
2019,30B,36,7401,7500,1023,878,576,1778,1896,1896,
2019,30B,36,7501,7600,1048,903,586,1804,1923,1923,
2019,30B,36,7601,7700,1073,931,596,1834,1954,1954,
2019,30B,36,7701,7800,1097,958,605,1863,1985,1985,
2019,30B,36,7801,7900,1122,986,607,1889,2013,2013,
2019,30B,36,7901,8000,1147,1014,617,1918,2044,2044,
2019,30B,36,8001,8100,1171,1042,627,1945,2071,2071,
2019,30B,36,8101,8200,1196,1069,637,1974,2102,2102,
2019,30B,36,8201,8300,1221,1097,647,2003,2133,2133,
2019,30B,36,8301,8400,1246,1125,657,2029,2161,2161,
2019,30B,36,8401,8500,1270,1153,658,2058,2192,2192,
2019,30B,36,8501,8600,1295,1180,668,2085,2219,2219,
2019,30B,36,8601,8700,1320,1208,678,2114,2250,2250,
2019,30B,36,8701,8800,1344,1233,688,2143,2281,2281,
2019,30B,36,8801,8900,1369,1261,698,2169,2309,2309,
2019,30B,36,8901,9000,1394,1288,708,2199,2340,2340,
2019,30B,36,9001,9100,1418,1316,710,2225,2367,2367,
2019,30B,36,9101,9200,1443,1344,720,2254,2398,2398,
2019,30B,36,9201,9300,1468,1372,730,2283,2429,2429,
2019,30B,36,9301,9400,1493,1399,740,2310,2457,2457,
2019,30B,36,9401,9500,1517,1427,750,2339,2488,2488,
2019,30B,36,9501,9600,1542,1455,759,2365,2515,2515,
2019,30B,36,9601,9700,1567,1483,761,2394,2546,2546,
2019,30B,36,9701,9800,1591,1510,771,2424,2577,2577,
2019,30B,36,9801,9900,1616,1538,781,2450,2605,2605,
2019,30B,36,9901,10000,1641,1563,791,2480,2636,2636,
2019,30B,36,10001,10100,1665,1590,801,2507,2663,2663,
2019,30B,36,10101,10200,1690,1618,811,2537,2694,2694,
2019,30B,36,10201,10300,1715,1646,821,2567,2725,2725,
2019,30B,36,10301,10400,1740,1674,822,2594,2753,2753,
2019,30B,36,10401,10500,1764,1701,832,2624,2784,2784,
2019,30B,36,10501,10600,1789,1726,842,2654,2815,2815,
2019,30B,36,10601,10700,1814,1748,852,2690,2852,2852,
2019,30B,36,10701,10800,1839,1772,861,2726,2889,2889,
2019,30B,36,10801,10900,1865,1797,871,2762,2926,2926,
2019,30B,36,10901,11000,1890,1822,873,2798,2963,2963,
2019,30B,36,11001,11100,1915,1846,882,2835,3000,3000,
2019,30B,36,11101,11200,1940,1871,892,2871,3037,3037,
2019,30B,36,11201,11300,1965,1896,902,2907,3074,3074,
2019,30B,36,11301,11400,1990,1920,912,2943,3111,3111,
2019,30B,36,11401,11500,2015,1945,921,2979,3148,3148,
2019,30B,36,11501,11600,2041,1970,923,3015,3185,3185,
2019,30B,36,11601,11700,2066,1994,933,3051,3222,3222,
2019,30B,36,11701,11800,2091,2019,942,3087,3259,3259,
2019,30B,36,11801,11900,2116,2044,952,3124,3296,3296,
2019,30B,36,11901,12000,2141,2065,962,3160,3333,3333,
2019,30B,36,12001,12100,2166,2090,972,3199,3373,3373,
2019,30B,36,12101,12200,2192,2115,973,3238,3413,3413,
2019,30B,36,12201,12300,2217,2139,983,3277,3453,3453,
2019,30B,36,12301,12400,2243,2164,993,3320,3496,3496,
2019,30B,36,12401,12500,2268,2186,1002,3359,3536,3536,
2019,30B,36,12501,12600,2297,2216,1012,3398,3576,3576,
2019,30B,36,12601,12700,2330,2250,1023,3437,3616,3616,
2019,30B,36,12701,12800,2362,2281,1033,3477,3656,3656,
2019,30B,36,12801,12900,2395,2312,1035,3519,3700,3700,
2019,30B,36,12901,13000,2428,2346,1045,3558,3740,3740,
2019,30B,36,13001,13100,2461,2377,1055,3597,3780,3780,
2019,30B,36,13101,13200,2494,2411,1065,3636,3820,3820,
2019,30B,36,13201,13300,2526,2441,1075,3676,3860,3860,
2019,30B,36,13301,13400,2559,2475,1086,3718,3903,3903,
2019,30B,36,13401,13500,2592,2506,1088,3757,3943,3943,
2019,30B,36,13501,13600,2625,2540,1098,3796,3983,3983,
2019,30B,36,13601,13700,2657,2571,1108,3836,4023,4023,
2019,30B,36,13701,13800,2690,2605,1118,3875,4063,4063,
2019,30B,36,13801,13900,2723,2636,1128,3917,4106,4106,
2019,30B,36,13901,14000,2756,2670,1139,3956,4147,4147,
2019,30B,36,14001,14100,2787,2700,1141,3995,4186,4186,
2019,30B,36,14101,14200,2819,2731,1151,4033,4225,4225,
2019,30B,36,14201,14300,2851,2765,1161,4071,4264,4264,
2019,30B,36,14301,14400,2882,2796,1171,4112,4306,4306,
2019,30B,36,14401,14500,2914,2830,1181,4150,4345,4345,
2019,30B,36,14501,14600,2946,2861,1192,4188,4384,4384,
2019,30B,36,14601,14700,2977,2895,1194,4226,4423,4423,
2019,30B,36,14701,14800,3009,2926,1204,4265,4462,4462,
2019,30B,36,14801,14900,3041,2959,1214,4306,4504,4504,
2019,30B,36,14901,15000,3072,2990,1224,4344,4543,4543,
2019,30B,36,15001,15100,3104,3024,1234,4382,4582,4582,
2019,30B,36,15101,15200,3136,3055,1245,4420,4621,4621,
2019,30B,36,15201,15300,3167,3089,1255,4458,4660,4660,
2019,30B,36,15301,15400,3199,3120,1257,4499,4702,4702,
2019,30B,36,15401,15500,3231,3154,1267,4537,4741,4741,
2019,30B,36,15501,15600,3262,3185,1277,4576,4780,4780,
2019,30B,36,15601,15700,3294,3215,1287,4614,4819,4819,
2019,30B,36,15701,15800,3326,3249,1298,4652,4858,4858,
2019,30B,36,15801,15900,3357,3280,1308,4693,4900,4900,
2019,30B,36,15901,16000,3389,3314,1310,4731,4939,4939,
2019,30B,36,16001,16100,3421,3345,1320,4769,4978,4978,
2019,30B,36,16101,16200,3452,3379,1330,4807,5017,5017,
2019,30B,36,16201,16300,3484,3410,1345,4845,5056,5056,
2019,30B,36,16301,16400,3516,3444,1374,4887,5098,5098,
2019,30B,36,16401,16500,3547,3474,1399,4925,5137,5137,
2019,30B,36,16501,16600,3579,3508,1428,4963,5176,5176,
2019,30B,36,16601,16700,3610,3539,1454,5001,5215,5215,
2019,30B,36,16701,16800,3642,3573,1483,5039,5254,5254,
2019,30B,36,16801,16900,3674,3604,1509,5080,5296,5296,
2019,30B,36,16901,17000,3705,3635,1535,5118,5335,5335,
2019,30B,36,17001,17100,3737,3669,1564,5156,5374,5374,
2019,30B,36,17101,17200,3769,3700,1590,5195,5413,5413,
2019,30B,36,17201,17300,3800,3736,1621,5233,5452,5452,
2019,30B,36,17301,17400,3832,3777,1657,5274,5494,5494,
2019,30B,36,17401,17500,3864,3820,1695,5312,5533,5533,
2019,30B,36,17501,17600,3895,3863,1733,5350,5572,5572,
2019,30B,36,17601,17700,3927,3903,1768,5388,5611,5611,
2019,30B,36,17701,17800,3959,3946,1806,5426,5650,5650,
2019,30B,36,17801,17900,3990,3989,1844,5468,5692,5692,
2019,30B,36,17901,18000,4022,4029,1879,5506,5731,5731,
2019,30B,36,18001,18100,4054,4073,1918,5544,5770,5770,
2019,30B,36,18101,18200,4085,4116,1956,5582,5809,5809,
2019,30B,36,18201,18300,4117,4156,1991,5620,5848,5848,
2019,30B,36,18301,18400,4149,4198,2028,5661,5890,5890,
2019,30B,36,18401,18500,4180,4240,2065,5699,5929,5929,
2019,30B,36,18501,18600,4212,4279,2099,5737,5968,5968,
2019,30B,36,18601,18700,4244,4321,2136,5776,6007,6007,
2019,30B,36,18701,18800,4275,4363,2173,5814,6046,6046,
2019,30B,36,18801,18900,4307,4402,2207,5855,6088,6088,
2019,30B,36,18901,19000,4339,4444,2244,5893,6127,6127,
2019,30B,36,19001,19100,4370,4486,2281,5931,6166,6166,
2019,30B,36,19101,19200,4402,4525,2315,5969,6205,6205,
2019,30B,36,19201,19300,4434,4567,2352,6007,6244,6244,
2019,30B,36,19301,19400,4465,4609,2389,6048,6286,6286,
2019,30B,36,19401,19500,4497,4648,2423,6087,6325,6325,
2019,30B,36,19501,19600,4529,4690,2460,6125,6364,6364,
2019,30B,36,19601,19700,4560,4732,2497,6163,6403,6403,
2019,30B,36,19701,19800,4592,4771,2531,6201,6442,6442,
2019,30B,36,19801,19900,4624,4813,2568,6242,6484,6484,
2019,30B,36,19901,20000,4655,4855,2605,6280,6523,6523,
2019,30B,36,20001,20200,4718,4936,2676,6356,6601,6601,
2019,30B,36,20201,20400,4782,5020,2750,6436,6682,6682,
2019,30B,36,20401,20600,4845,5101,2821,6512,6760,6760,
2019,30B,36,20601,20800,4908,5176,2886,6588,6838,6838,
2019,30B,36,20801,21000,4972,5248,2948,6668,6919,6919,
2019,30B,36,21001,21200,5035,5323,3013,6744,6997,6997,
2019,30B,36,21201,21400,5098,5395,3075,6823,7078,7078,
2019,30B,36,21401,21600,5162,5470,3140,6899,7156,7156,
2019,30B,36,21601,21800,5225,5542,3202,6976,7234,7234,
2019,30B,36,21801,22000,5288,5617,3267,7055,7315,7315,
2019,30B,36,22001,22200,5352,5689,3329,7131,7393,7393,
2019,30B,36,22201,22400,5415,5764,3394,7210,7474,7474,
2019,30B,36,22401,22600,5478,5836,3456,7287,7552,7552,
2019,30B,36,22601,22800,5542,5911,3521,7363,7630,7630,
2019,30B,36,22801,23000,5605,5983,3583,7442,7711,7711,
2019,30B,36,23001,23200,5668,6058,3648,7518,7789,7789,
2019,30B,36,23201,23400,5732,6130,3710,7598,7870,7870,
2019,30B,36,23401,23600,5795,6205,3775,7674,7948,7948,
2019,30B,36,23601,23800,5858,6277,3837,7750,8026,8026,
2019,30B,36,23801,24000,5921,6352,3902,7829,8107,8107,
2019,30B,36,24001,24200,5985,6424,3964,7906,8185,8185,
2019,30B,36,24201,24400,6048,6499,4029,7985,8266,8266,
2019,30B,36,24401,24600,6111,6571,4091,8061,8344,8344,
2019,30B,36,24601,24800,6175,6646,4156,8137,8422,8422,
2019,30B,36,24801,25000,6238,6718,4218,8217,8503,8503,
2019,30B,36,25001,25200,6301,6793,4293,8293,8581,8581,
2019,30B,36,25201,25400,6365,6865,4365,8372,8662,8662,
2019,30B,36,25401,25600,6428,6937,4437,8448,8740,8740,
2019,30B,36,25601,25800,6491,7012,4512,8525,8818,8818,
2019,30B,36,25801,26000,6555,7084,4584,8604,8899,8899,
2019,30B,36,26001,26200,6618,7159,4659,8680,8977,8977,
2019,30B,36,26201,26400,6681,7231,4731,8759,9058,9058,
2019,30B,36,26401,26600,6744,7306,4806,8836,9136,9136,
2019,30B,36,26601,26800,6808,7378,4878,8912,9214,9214,
2019,30B,36,26801,27000,6871,7453,4953,8991,9295,9295,
2019,30B,36,27001,27200,6934,7525,5025,9068,9373,9373,
2019,30B,36,27201,27400,6998,7600,5100,9147,9454,9454,
2019,30B,36,27401,27600,7061,7672,5172,9223,9532,9532,
2019,30B,36,27601,27800,7124,7747,5247,9299,9610,9610,
2019,30B,36,27801,28000,7188,7819,5319,9379,9691,9691,
2019,30B,36,28001,28200,7251,7894,5394,9455,9769,9769,
2019,30B,36,28201,28400,7314,7966,5466,9534,9850,9850,
2019,30B,36,28401,28600,7378,8041,5541,9610,9928,9928,
2019,30B,36,28601,28800,7441,8113,5613,9687,10006,10006,
2019,30B,36,28801,29000,7504,8188,5688,9766,10087,10087,
2019,30B,36,29001,29200,7568,8260,5760,9842,10165,10165,
2019,30B,36,29201,29400,7631,8335,5835,9921,10246,10246,
2019,30B,36,29401,29600,7694,8407,5907,9998,10324,10324,
2019,30B,36,29601,29800,7757,8482,5982,10074,10402,10402,
2019,30B,36,29801,30000,7821,8554,6054,10153,10483,10483,
2019,30B,36,30001,30200,7884,8629,6129,10229,10561,10561,
2019,30B,36,30201,30400,7947,8701,6201,10309,10642,10642,
2019,30B,36,30401,30600,8011,8773,6273,10382,10717,10717,
2019,30B,36,30601,30800,8074,8848,6348,10452,10789,10789,
2019,30B,36,30801,31000,8137,8920,6420,10522,10861,10861,
2019,30B,36,31001,31200,8200,8995,6495,10593,10933,10933,
2019,30B,36,31201,31400,8266,9073,6573,10663,11005,11005,
2019,30B,36,31401,31600,8338,9154,6654,10733,11077,11077,
2019,30B,36,31601,31800,8410,9235,6735,10803,11149,11149,
2019,30B,36,31801,32000,8482,9316,6816,10874,11221,11221,
2019,30B,36,32001,32200,8554,9397,6897,10944,11293,11293,
2019,30B,36,32201,32400,8626,9478,6978,11014,11365,11365,
2019,30B,36,32401,32600,8698,9559,7059,11085,11437,11437,
2019,30B,36,32601,32800,8770,9640,7140,11155,11509,11509,
2019,30B,36,32801,33000,8842,9721,7221,11225,11581,11581,
2019,30B,36,33001,33200,8914,9802,7302,11295,11653,11653,
2019,30B,36,33201,33400,8986,9883,7383,11366,11725,11725,
2019,30B,36,33401,33600,9058,9964,7464,11436,11797,11797,
2019,30B,36,33601,33800,9130,10045,7545,11506,11869,11869,
2019,30B,36,33801,34000,9202,10126,7626,11576,11941,11941,
2019,30B,36,34001,34200,9274,10207,7707,11647,12013,12013,
2019,30B,36,34201,34400,9346,10288,7788,11717,12085,12085,
2019,30B,36,34401,34600,9418,10369,7869,11787,12157,12157,
2019,30B,36,34601,34800,9490,10450,7950,11857,12229,12229,
2019,30B,36,34801,35000,9562,10531,8031,11928,12301,12301,
2019,30B,36,35001,35200,9634,10612,8112,11998,12373,12373,
2019,30B,36,35201,35400,9706,10693,8193,12068,12445,12445,
2019,30B,36,35401,35600,9778,10774,8274,12138,12517,12517,
2019,30B,36,35601,35800,9850,10855,8355,12209,12589,12589,
2019,30B,36,35801,36000,9922,10936,8436,12279,12661,12661,
2019,30B,36,36001,36200,9994,11017,8517,12349,12733,12733,
2019,30B,36,36201,36400,10066,11098,8598,12419,12805,12805,
2019,30B,36,36401,36600,10138,11179,8679,12490,12877,12877,
2019,30B,36,36601,36800,10210,11260,8760,12560,12949,12949,
2019,30B,36,36801,37000,10282,11341,8841,12630,13021,13021,
2019,30B,36,37001,37200,10354,11422,8922,12700,13093,13093,
2019,30B,36,37201,37400,10426,11503,9003,12771,13165,13165,
2019,30B,36,37401,37600,10498,11584,9084,12841,13237,13237,
2019,30B,36,37601,37800,10570,11665,9165,12911,13309,13309,
2019,30B,36,37801,38000,10642,11746,9246,12981,13381,13381,
2019,30B,36,38001,38200,10714,11827,9327,13052,13453,13453,
2019,30B,36,38201,38400,10786,11908,9408,13122,13525,13525,
2019,30B,36,38401,38600,10858,11989,9489,13192,13597,13597,
2019,30B,36,38601,38800,10930,12070,9570,13262,13669,13669,
2019,30B,36,38801,39000,11002,12151,9651,13333,13741,13741,
2019,30B,36,39001,39200,11074,12232,9732,13403,13813,13813,
2019,30B,36,39201,39400,11146,12313,9813,13473,13885,13885,
2019,30B,36,39401,39600,11218,12394,9894,13544,13957,13957,
2019,30B,36,39601,39800,11290,12475,9975,13614,14029,14029,
2019,30B,36,39801,40000,11362,12556,10056,13684,14101,14101,
2019,30B,36,40001,40200,11434,12637,10137,13754,14173,14173,
2019,30B,36,40201,40400,11506,12718,10218,13825,14245,14245,
2019,30B,36,40401,40600,11578,12799,10299,13895,14317,14317,
2019,30B,36,40601,40800,11650,12880,10380,13965,14389,14389,
2019,30B,36,40801,41000,11722,12961,10461,14035,14461,14461,
2019,30B,36,41001,41200,11794,13042,10542,14106,14533,14533,
2019,30B,36,41201,41400,11866,13123,10623,14176,14605,14605,
2019,30B,36,41401,41600,11938,13204,10704,14246,14677,14677,
2019,30B,36,41601,41800,12010,13285,10785,14316,14749,14749,
2019,30B,36,41801,42000,12082,13366,10866,14387,14821,14821,
2019,30B,36,42001,42200,12188,13447,10947,14490,14926,14926,
2019,30B,36,42201,42400,12300,13528,11028,14600,15038,15038,
2019,30B,36,42401,42600,12412,13609,11109,14711,15150,15150,
2019,30B,36,42601,42800,12524,13690,11190,14821,15262,15262,
2019,30B,36,42801,43000,12636,13771,11271,14931,15374,15374,
2019,30B,36,43001,43200,12748,13852,11352,15041,15486,15486,
2019,30B,36,43201,43400,12860,13933,11433,15152,15598,15598,
2019,30B,36,43401,43600,12972,14014,11514,15262,15710,15710,
2019,30B,36,43601,43800,13084,14095,11595,15372,15822,15822,
2019,30B,36,43801,44000,13196,14176,11676,15483,15934,15934,
2019,30B,36,44001,44200,13308,14257,11757,15593,16046,16046,
2019,30B,36,44201,44400,13420,14338,11838,15703,16158,16158,
2019,30B,36,44401,44600,13532,14419,11919,15813,16270,16270,
2019,30B,36,44601,44800,13644,14500,12000,15924,16382,16382,
2019,30B,36,44801,45000,13756,14581,12081,16034,16494,16494,
2019,30B,36,45001,45200,13868,14662,12162,16144,16606,16606,
2019,30B,36,45201,45400,13980,14743,12243,16254,16718,16718,
2019,30B,36,45401,45600,14092,14824,12324,16365,16830,16830,
2019,30B,36,45601,45800,14204,14945,12445,16475,16942,16942,
2019,30B,36,45801,46000,14316,15071,12571,16585,17054,17054,
2019,30B,36,46001,46200,14428,15197,12697,16695,17166,17166,
2019,30B,36,46201,46400,14540,15323,12823,16806,17278,17278,
2019,30B,36,46401,46600,14652,15449,12949,16916,17390,17390,
2019,30B,36,46601,46800,14764,15575,13075,17026,17502,17502,
2019,30B,36,46801,47000,14876,15701,13201,17136,17614,17614,
2019,30B,36,47001,47200,14988,15827,13327,17247,17726,17726,
2019,30B,36,47201,47400,15100,15953,13453,17357,17838,17838,
2019,30B,36,47401,47600,15212,16079,13579,17467,17950,17950,
2019,30B,36,47601,47800,15324,16205,13705,17577,18062,18062,
2019,30B,36,47801,48000,15436,16331,13831,17688,18174,18174,
2019,30B,36,48001,48200,15548,16457,13957,17798,18286,18286,
2019,30B,36,48201,48400,15660,16583,14083,17908,18398,18398,
2019,30B,36,48401,48600,15772,16709,14209,18018,18510,18510,
2019,30B,36,48601,48800,15884,16835,14335,18129,18622,18622,
2019,30B,36,48801,49000,15996,16961,14461,18239,18734,18734,
2019,30B,36,49001,49200,16108,17087,14587,18349,18846,18846,
2019,30B,36,49201,49400,16220,17213,14713,18459,18958,18958,
2019,30B,36,49401,49600,16332,17339,14839,18570,19070,19070,
2019,30B,36,49601,49800,16444,17465,14965,18680,19182,19182,
2019,30B,36,49801,50000,16556,17591,15091,18790,19294,19294,
2019,30B,36,50001,50200,16668,17717,15223,18901,19406,19406,
2019,30B,36,50201,50400,16780,17843,15355,19011,19518,19518,
2019,30B,36,50401,50600,16892,17969,15487,19121,19630,19630,
2019,30B,36,50601,50800,17004,18095,15619,19231,19742,19742,
2019,30B,36,50801,51000,17116,18221,15751,19342,19854,19854,
2019,30B,36,51001,51200,17228,18347,15883,19452,19966,19966,
2019,30B,36,51201,51400,17340,18473,16015,19562,20078,20078,
2019,30B,36,51401,51600,17452,18599,16147,19672,20190,20190,
2019,30B,36,51601,51800,17564,18725,16279,19783,20302,20302,
2019,30B,36,51801,52000,17676,18851,16411,19893,20414,20414,
2019,30B,36,52001,52200,17788,18977,16543,20003,20526,20526,
2019,30B,36,52201,52400,17900,19103,16675,20113,20638,20638,
2019,30B,36,52401,52600,18016,19219,16797,20224,20750,20750,
2019,30B,36,52601,52800,18134,19336,16920,20334,20862,20862,
2019,30B,36,52801,53000,18252,19448,17038,20444,20974,20974,
2019,30B,36,53001,53200,18370,19565,17161,20554,21086,21086,
2019,30B,36,53201,53400,18488,19681,17283,20665,21198,21198,
2019,30B,36,53401,53600,18606,19793,17401,20775,21310,21310,
2019,30B,36,53601,53800,18724,19910,17524,20885,21422,21422,
2019,30B,36,53801,54000,18842,20022,17642,20995,21534,21534,
2019,30B,36,54001,54200,18960,20139,17765,21106,21646,21646,
2019,30B,36,54201,54400,19078,20255,17887,21216,21758,21758,
2019,30B,36,54401,54600,19196,20367,18005,21326,21870,21870,
2019,30B,36,54601,54800,19314,20484,18128,21436,21982,21982,
2019,30B,36,54801,55000,19432,20596,18246,21547,22094,22094,
2019,30B,36,55001,55200,19550,20713,18369,21657,22206,22206,
2019,30B,36,55201,55400,19668,20825,18487,21767,22318,22318,
