År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2014;03 31  01;HEBY;VÄSTERLÖVSTA;35.16;33.98;22.50;11.16;0.32;1.18
2014;03 31  02;HEBY;HUDDUNGE;35.16;33.98;22.50;11.16;0.32;1.18
2014;03 31  03;HEBY;ENÅKER;35.16;33.98;22.50;11.16;0.32;1.18
2014;03 31  04;HEBY;VITTINGE;35.22;33.98;22.50;11.16;0.32;1.24
2014;03 31  05;HEBY;NORA;35.29;34.05;22.50;11.16;0.39;1.24
2014;03 31  06;HEBY;ÖSTERVÅLA;35.30;34.06;22.50;11.16;0.40;1.24
2014;03 31  07;HEBY;HARBO;35.30;34.06;22.50;11.16;0.40;1.24
2014;03 60  01;TIERP;TOLFTA;33.575;32.40;20.99;11.16;0.25;1.175
2014;03 60  03;TIERP;VENDEL;33.98;32.47;20.99;11.16;0.32;1.51
2014;03 60  05;TIERP;TIERP-SÖDERFORS;33.75;32.47;20.99;11.16;0.32;1.28
2014;03 60  07;TIERP;VÄSTLAND;34.04;32.47;20.99;11.16;0.32;1.57
2014;03 60  08;TIERP;HÅLLNÄS-ÖSTERLÖVSTA;34.11;32.55;20.99;11.16;0.40;1.56
2014;03 80  01;UPPSALA;UPPSALA DOMKYRKOFÖRS.;33.09;32.17;20.84;11.16;0.17;0.92
2014;03 80  02;UPPSALA;HELGA TREFALDIGHET;33.09;32.17;20.84;11.16;0.17;0.92
2014;03 80  03;UPPSALA;GAMLA UPPSALA;33.09;32.17;20.84;11.16;0.17;0.92
2014;03 80  04;UPPSALA;VAKSALA;33.09;32.17;20.84;11.16;0.17;0.92
2014;03 80  05;UPPSALA;DANMARK-FUNBO;33.22;32.17;20.84;11.16;0.17;1.05
2014;03 80  07;UPPSALA;HAGBY;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  08;UPPSALA;RAMSTA;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  09;UPPSALA;BALINGSTA;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  10;UPPSALA;VÄSTERÅKER;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  11;UPPSALA;DALBY;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  12;UPPSALA;UPPSALA-NÄS;33.45;32.25;20.84;11.16;0.25;1.20
2014;03 80  14;UPPSALA;NORRA HAGUNDA;33.47;32.22;20.84;11.16;0.22;1.25
2014;03 80  21;UPPSALA;BÄLINGEBYGDEN;33.35;32.20;20.84;11.16;0.20;1.15
2014;03 80  22;UPPSALA;SKUTTUNGE;33.51;32.29;20.84;11.16;0.29;1.22
2014;03 80  23;UPPSALA;TENSTA;33.26;32.19;20.84;11.16;0.19;1.07
2014;03 80  24;UPPSALA;LENA;33.26;32.19;20.84;11.16;0.19;1.07
2014;03 80  25;UPPSALA;ÄRENTUNA;33.26;32.19;20.84;11.16;0.19;1.07
2014;03 80  26;UPPSALA;BJÖRKLINGE;33.51;32.29;20.84;11.16;0.29;1.22
2014;03 80  27;UPPSALA;VIKSTA;33.51;32.29;20.84;11.16;0.29;1.22
2014;03 80  28;UPPSALA;KNUTBY-BLADÅKER;33.39;32.25;20.84;11.16;0.25;1.14
2014;03 80  30;UPPSALA;FARINGE;33.39;32.25;20.84;11.16;0.25;1.14
2014;03 80  31;UPPSALA;ALMUNGE;33.39;32.25;20.84;11.16;0.25;1.14
2014;03 80  38;UPPSALA;GOTTSUNDA;33.09;32.17;20.84;11.16;0.17;0.92
2014;03 80  39;UPPSALA;STAVBY;33.45;32.23;20.84;11.16;0.23;1.22
2014;03 80  40;UPPSALA;TUNA;33.45;32.23;20.84;11.16;0.23;1.22
2014;03 80  41;UPPSALA;RASBO;33.45;32.23;20.84;11.16;0.23;1.22
2014;03 80  42;UPPSALA;RASBOKIL;33.45;32.23;20.84;11.16;0.23;1.22
2014;03 81  01;ENKÖPING;ENKÖPING;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  05;ENKÖPING;TILLINGE OCH SÖDRA ÅSUNDA;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  07;ENKÖPING;SPARRSÄTRA-BRED;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  11;ENKÖPING;BOGLÖSA;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  14;ENKÖPING;VECKHOLM;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  17;ENKÖPING;VILLBERGA;33.37;32.25;20.84;11.16;0.25;1.12
2014;03 81  30;ENKÖPING;LAGUNDA;33.82;32.37;20.84;11.16;0.37;1.45
2014;03 81  31;ENKÖPING;FJÄRDHUNDRA;33.74;32.33;20.84;11.16;0.33;1.41
2014;03 82  04;ÖSTHAMMAR;FRÖSÅKER;34.24;33.15;21.69;11.16;0.30;1.09
2014;03 82  07;ÖSTHAMMAR;ÖREGRUND-GRÄSÖ;34.52;33.18;21.69;11.16;0.33;1.34
2014;03 82  09;ÖSTHAMMAR;ALUNDA;34.49;33.10;21.69;11.16;0.25;1.39
2014;03 82  10;ÖSTHAMMAR;EKEBY;34.49;33.17;21.69;11.16;0.32;1.32
2014;03 82  11;ÖSTHAMMAR;SKÄFTHAMMAR;34.49;33.17;21.69;11.16;0.32;1.32
2014;03 82  13;ÖSTHAMMAR;DANNEMORABYGDEN;34.48;33.16;21.69;11.16;0.31;1.32
2014;04 28  01;VINGÅKER;VÄSTRA VINGÅKER;34.83;33.79;22.73;10.77;0.29;1.04
2014;04 28  02;VINGÅKER;ÖSTERÅKER;34.83;33.79;22.73;10.77;0.29;1.04
2014;04 61  01;GNESTA;FRUSTUNA;34.54;33.25;22.18;10.77;0.30;1.29
2014;04 61  04;GNESTA;DAGA;34.54;33.22;22.18;10.77;0.27;1.32
2014;04 80  02;NYKÖPING;NYKÖPINGS ALLA HELGONA;33.66;32.47;21.48;10.77;0.22;1.19
2014;04 80  05;NYKÖPING;TUNABERG;33.99;32.61;21.48;10.77;0.36;1.38
2014;04 80  07;NYKÖPING;KILADALEN;33.79;32.53;21.48;10.77;0.28;1.26
2014;04 80  10;NYKÖPING;STIGTOMTA-VRENA;33.84;32.52;21.48;10.77;0.27;1.32
2014;04 80  19;NYKÖPING;RÖNÖ;34.08;32.70;21.48;10.77;0.45;1.38
2014;04 80  20;NYKÖPING;TYSTBERGABYGDEN;34.09;32.60;21.48;10.77;0.35;1.49
2014;04 81  01;OXELÖSUND;OXELÖSUND;34.34;33.33;22.28;10.77;0.28;1.01
2014;04 82  01;FLEN;FLEN, HELGESTA-HYLTINGE;34.34;33.44;22.33;10.77;0.34;0.90
2014;04 82  05;FLEN;DUNKER-LILLA MALMA;34.68;33.42;22.33;10.77;0.32;1.26
2014;04 82  07;FLEN;MELLÖSA;34.99;33.52;22.33;10.77;0.42;1.47
2014;04 82  08;FLEN;BETTNA;34.83;33.47;22.33;10.77;0.37;1.36
2014;04 83  01;KATRINEHOLM;KATRINEHOLMSBYGDEN;34.19;33.24;22.18;10.77;0.29;0.95
2014;04 83  02;KATRINEHOLM;BJÖRKVIK;34.69;33.38;22.18;10.77;0.43;1.31
2014;04 84  02;ESKILSTUNA;ESKILSTUNA;34.00;33.12;22.13;10.77;0.22;0.88
2014;04 84  03;ESKILSTUNA;TORSHÄLLA;34.09;33.15;22.13;10.77;0.25;0.94
2014;04 84  10;ESKILSTUNA;HÄLLBY FÖRS. MED TUMBO OCH RÅBY-REKA;34.35;33.21;22.13;10.77;0.31;1.14
2014;04 84  13;ESKILSTUNA;VÄSTRA REKARNE;34.48;33.26;22.13;10.77;0.36;1.22
2014;04 84  17;ESKILSTUNA;NÄSHULTA;34.19;33.17;22.13;10.77;0.27;1.02
2014;04 84  18;ESKILSTUNA;HUSBY-REKARNE;34.19;33.17;22.13;10.77;0.27;1.02
2014;04 84  20;ESKILSTUNA;STENKVISTA-ÄRLA;34.38;33.17;22.13;10.77;0.27;1.21
2014;04 84  21;ESKILSTUNA;KAFJÄRDEN;34.06;33.22;22.13;10.77;0.32;0.84
2014;04 86  01;STRÄNGNÄS;STRÄNGNÄS DOMKYRKOFÖRS. MED ASPÖ;33.79;32.77;21.73;10.77;0.27;1.02
2014;04 86  04;STRÄNGNÄS;MARIEFRED;33.77;32.69;21.73;10.77;0.19;1.08
2014;04 86  06;STRÄNGNÄS;ÅKER-LÄNNA;34.04;32.75;21.73;10.77;0.25;1.29
2014;04 86  07;STRÄNGNÄS;STALLARHOLMEN;34.14;32.74;21.73;10.77;0.24;1.40
2014;04 86  14;STRÄNGNÄS;VÅRFRUBERGA-HÄRAD;34.27;32.85;21.73;10.77;0.35;1.42
2014;04 88  02;TROSA;TROSA;33.18;32.21;21.26;10.77;0.18;0.97
2014;05 09  02;ÖDESHÖG;ÖDESHÖG;33.77;32.66;21.63;10.67;0.36;1.11
2014;05 12  01;YDRE;NORRA YDRE;34.40;32.87;21.73;10.67;0.47;1.53
2014;05 12  03;YDRE;SUND-SVINHULT;34.40;32.87;21.73;10.67;0.47;1.53
2014;05 12  04;YDRE;VÄSTRA RYD;34.40;32.87;21.73;10.67;0.47;1.53
2014;05 13  01;KINDA;TIDERSRUM;33.415;32.145;20.98;10.67;0.495;1.27
2014;05 13  02;KINDA;KISA;33.415;32.145;20.98;10.67;0.495;1.27
2014;05 13  03;KINDA;VÄSTRA ENEBY;33.415;32.145;20.98;10.67;0.495;1.27
2014;05 13  04;KINDA;HORN;33.415;32.145;20.98;10.67;0.495;1.27
2014;05 13  05;KINDA;HYCKLINGE;33.415;32.145;20.98;10.67;0.495;1.27
2014;05 13  09;KINDA;RIMFORSA;33.48;32.03;20.98;10.67;0.38;1.45
2014;05 60  02;BOXHOLM;BOXHOLM;33.96;32.85;21.82;10.67;0.36;1.11
2014;05 61  01;ÅTVIDABERG;ÅTVID;34.27;32.99;21.98;10.67;0.34;1.28
2014;05 62  01;FINSPÅNG;FINSPÅNG;34.05;33.10;22.18;10.67;0.25;0.95
2014;05 63  01;VALDEMARSVIK;VALDEMARSVIK;34.40;33.05;21.98;10.67;0.40;1.35
2014;05 63  02;VALDEMARSVIK;RINGARUM;34.40;33.05;21.98;10.67;0.40;1.35
2014;05 80  01;LINKÖPING;LINKÖPINGS DOMKYRKOFÖRS.;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  02;LINKÖPING;LINKÖPINGS S:T LARS;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  03;LINKÖPING;LANDERYD;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  04;LINKÖPING;SLAKA;32.251;30.99;20.23;10.67;0.09;1.261
2014;05 80  05;LINKÖPING;KÄRNA;32.24;31.12;20.23;10.67;0.22;1.12
2014;05 80  08;LINKÖPING;VIST;32.50;31.08;20.23;10.67;0.18;1.42
2014;05 80  09;LINKÖPING;VÅRDNÄS;32.50;31.08;20.23;10.67;0.18;1.42
2014;05 80  10;LINKÖPING;SKEDA;32.251;30.99;20.23;10.67;0.09;1.261
2014;05 80  11;LINKÖPING;NYKIL-GAMMALKIL;32.251;30.99;20.23;10.67;0.09;1.261
2014;05 80  12;LINKÖPING;ULRIKA;32.251;30.99;20.23;10.67;0.09;1.261
2014;05 80  18;LINKÖPING;VIKINGSTAD;32.25;31.15;20.23;10.67;0.25;1.10
2014;05 80  19;LINKÖPING;VRETA KLOSTER;32.40;31.19;20.23;10.67;0.29;1.21
2014;05 80  24;LINKÖPING;ÅKERBO;32.38;31.02;20.23;10.67;0.12;1.36
2014;05 80  33;LINKÖPING;LINKÖPINGS BERGA;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  34;LINKÖPING;LINKÖPINGS JOHANNELUND;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  35;LINKÖPING;LINKÖPINGS SKÄGGETORP;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  36;LINKÖPING;LINKÖPINGS RYD;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 80  37;LINKÖPING;GOTTFRIDSBERG;32.20;31.06;20.23;10.67;0.16;1.14
2014;05 81  02;NORRKÖPING;NORRKÖPINGS S:T OLOF;33.12;32.15;21.28;10.67;0.20;0.97
2014;05 81  04;NORRKÖPING;KOLMÅRDEN;33.12;32.15;21.28;10.67;0.20;0.97
2014;05 81  05;NORRKÖPING;NORRKÖPINGS BORG;33.12;32.15;21.28;10.67;0.20;0.97
2014;05 81  06;NORRKÖPING;NORRKÖPINGS S:T JOHANNES;33.12;32.15;21.28;10.67;0.20;0.97
2014;05 81  19;NORRKÖPING;VÄSTRA VIKBOLANDET;33.70;32.28;21.28;10.67;0.33;1.42
2014;05 81  25;NORRKÖPING;ÖSTRA HUSBY;33.85;32.25;21.28;10.67;0.30;1.60
2014;05 81  27;NORRKÖPING;JONSBERG;33.85;32.25;21.28;10.67;0.30;1.60
2014;05 82  01;SÖDERKÖPING;SÖDERKÖPING S:T ANNA;33.55;32.135;21.18;10.67;0.285;1.415
2014;05 82  04;SÖDERKÖPING;ÖSTRA RYD;33.68;32.13;21.18;10.67;0.28;1.55
2014;05 83  01;MOTALA;MOTALA;32.99;32.12;21.23;10.67;0.22;0.87
2014;05 83  03;MOTALA;VÄSTRA NY;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  04;MOTALA;GODEGÅRD;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  06;MOTALA;BORENSBERG;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  07;MOTALA;KLOCKRIKE;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  09;MOTALA;FORNÅSA;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  22;MOTALA;TJÄLLMO;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 83  24;MOTALA;ASKA, DEL;33.45;32.25;21.23;10.67;0.35;1.20
2014;05 84  01;VADSTENA;VADSTENA;33.89;32.66;21.58;10.67;0.41;1.23
2014;05 84  08;VADSTENA;DAL;33.89;32.66;21.58;10.67;0.41;1.23
2014;05 84  11;VADSTENA;ASKA, DEL;33.80;32.60;21.58;10.67;0.35;1.20
2014;05 86  01;MJÖLBY;MJÖLBY;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  03;MJÖLBY;SKÄNNINGE;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  12;MJÖLBY;VÄDERSTAD;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  14;MJÖLBY;VÄSTRA HARG;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  16;MJÖLBY;ÖSTRA TOLLSTAD;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  17;MJÖLBY;VIBY;34.07;32.96;21.93;10.67;0.36;1.11
2014;05 86  18;MJÖLBY;VETA;34.07;32.96;21.93;10.67;0.36;1.11
2014;06 04  02;ANEBY;ANEBY;35.00;33.58;22.09;11.21;0.28;1.42
2014;06 04  03;ANEBY;ASKERYD;35.00;33.58;22.09;11.21;0.28;1.42
2014;06 04  05;ANEBY;FRINNARYD;35.00;33.58;22.09;11.21;0.28;1.42
2014;06 04  06;ANEBY;LOMMARYD;35.00;33.58;22.09;11.21;0.28;1.42
2014;06 04  08;ANEBY;HAURIDA-VIREDA;35.00;33.58;22.09;11.21;0.28;1.42
2014;06 17  01;GNOSJÖ;KÄLLERYD;35.12;33.77;22.24;11.21;0.32;1.35
2014;06 17  02;GNOSJÖ;ÅSENHÖGA;35.12;33.77;22.24;11.21;0.32;1.35
2014;06 17  03;GNOSJÖ;KÄVSJÖ;35.12;33.77;22.24;11.21;0.32;1.35
2014;06 17  04;GNOSJÖ;KULLTORP, DEL;35.06;33.76;22.24;11.21;0.31;1.30
2014;06 17  05;GNOSJÖ;GNOSJÖ;34.73;33.67;22.24;11.21;0.22;1.06
2014;06 42  03;MULLSJÖ;MULLSJÖ-SANDHEM;34.55;33.37;21.84;11.21;0.32;1.18
2014;06 43  01;HABO;HABO;34.74;33.56;22.17;11.21;0.18;1.18
2014;06 43  02;HABO;GUSTAV ADOLF;34.74;33.56;22.17;11.21;0.18;1.18
2014;06 43  03;HABO;BRANDSTORP;34.74;33.56;22.17;11.21;0.18;1.18
2014;06 62  01;GISLAVED;GISLAVED;34.66;33.65;22.13;11.21;0.31;1.01
2014;06 62  02;GISLAVED;VÅTHULT;34.66;33.65;22.13;11.21;0.31;1.01
2014;06 62  03;GISLAVED;BOSEBO;34.66;33.65;22.13;11.21;0.31;1.01
2014;06 62  04;GISLAVED;ANDERSTORP;34.59;33.53;22.13;11.21;0.19;1.06
2014;06 62  08;GISLAVED;NORRA HESTRA;35.18;33.70;22.13;11.21;0.36;1.48
2014;06 62  09;GISLAVED;VILLSTAD;34.57;33.58;22.13;11.21;0.24;0.99
2014;06 62  10;GISLAVED;BURSERYD;34.91;33.63;22.13;11.21;0.29;1.28
2014;06 62  16;GISLAVED;REFTELE;35.24;33.69;22.13;11.21;0.35;1.55
2014;06 65  01;VAGGERYD;BYARUM-BONDSTORP;33.74;32.65;21.19;11.21;0.25;1.09
2014;06 65  03;VAGGERYD;TOFTERYD;33.80;32.69;21.19;11.21;0.29;1.11
2014;06 65  06;VAGGERYD;SVENARUM;33.74;32.65;21.19;11.21;0.25;1.09
2014;06 80  01;JÖNKÖPING;JÖNKÖPINGS SOFIA-JÄRSTORP;33.82;32.81;21.34;11.21;0.26;1.01
2014;06 80  02;JÖNKÖPING;JÖNKÖPINGS KRISTINA-LJUNGARUM;33.82;32.81;21.34;11.21;0.26;1.01
2014;06 80  05;JÖNKÖPING;HUSKVARNA;33.88;32.82;21.34;11.21;0.27;1.06
2014;06 80  06;JÖNKÖPING;HAKARP;33.88;32.82;21.34;11.21;0.27;1.06
2014;06 80  07;JÖNKÖPING;GRÄNNA;34.31;32.88;21.34;11.21;0.33;1.43
2014;06 80  08;JÖNKÖPING;NORRAHAMMAR;33.86;32.66;21.34;11.21;0.11;1.20
2014;06 80  09;JÖNKÖPING;VISINGSÖ;34.31;32.88;21.34;11.21;0.33;1.43
2014;06 80  10;JÖNKÖPING;SKÄRSTAD-ÖLMSTAD;34.10;32.82;21.34;11.21;0.27;1.28
2014;06 80  14;JÖNKÖPING;LEKERYD;34.35;32.85;21.34;11.21;0.30;1.50
2014;06 80  15;JÖNKÖPING;ROGBERGA-ÖGGESTORP;34.18;32.82;21.34;11.21;0.27;1.36
2014;06 80  16;JÖNKÖPING;BARNARP;34.05;32.75;21.34;11.21;0.20;1.30
2014;06 80  17;JÖNKÖPING;ÖDESTUGU;34.05;32.75;21.34;11.21;0.20;1.30
2014;06 80  19;JÖNKÖPING;MÅNSARP;33.90;32.72;21.34;11.21;0.17;1.18
2014;06 80  20;JÖNKÖPING;BANKERYD;34.05;32.72;21.34;11.21;0.17;1.33
2014;06 80  21;JÖNKÖPING;NORRA MO;34.07;32.91;21.34;11.21;0.36;1.16
2014;06 82  01;NÄSSJÖ;NÄSSJÖ;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 82  03;NÄSSJÖ;NORRA SANDSJÖ;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 82  04;NÄSSJÖ;BRINGETOFTA;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 82  05;NÄSSJÖ;NORRA SOLBERGA-FLISBY;35.13;33.73;22.19;11.21;0.33;1.40
2014;06 82  07;NÄSSJÖ;BARKERYD-FORSERUM;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 82  09;NÄSSJÖ;MALMBÄCK;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 82  10;NÄSSJÖ;ALMESÅKRA;34.60;33.70;22.19;11.21;0.30;0.90
2014;06 83  01;VÄRNAMO;VÄRNAMO;33.49;32.55;21.12;11.21;0.22;0.94
2014;06 83  02;VÄRNAMO;BREDARYD;33.94;32.64;21.12;11.21;0.31;1.30
2014;06 83  03;VÄRNAMO;KULLTORP, DEL;33.94;32.64;21.12;11.21;0.31;1.30
2014;06 83  06;VÄRNAMO;FORSHEDABYGDEN;34.13;32.63;21.12;11.21;0.30;1.50
2014;06 83  09;VÄRNAMO;TÅNNÖ;34.25;32.75;21.12;11.21;0.42;1.50
2014;06 83  10;VÄRNAMO;VOXTORP;34.25;32.75;21.12;11.21;0.42;1.50
2014;06 83  11;VÄRNAMO;GÄLLARYD;34.25;32.75;21.12;11.21;0.42;1.50
2014;06 83  12;VÄRNAMO;RYDAHOLM;33.73;32.63;21.12;11.21;0.30;1.10
2014;06 83  13;VÄRNAMO;NYDALA-FRYELE;33.49;32.55;21.12;11.21;0.22;0.94
2014;06 84  01;SÄVSJÖ;SÄVSJÖ;34.70;33.45;21.92;11.21;0.32;1.25
2014;06 84  03;SÄVSJÖ;VRIGSTAD-HYLLETOFTA;34.70;33.45;21.92;11.21;0.32;1.25
2014;06 84  06;SÄVSJÖ;HJÄLMSERYD;34.70;33.45;21.92;11.21;0.32;1.25
2014;06 84  07;SÄVSJÖ;STOCKARYD;34.70;33.45;21.92;11.21;0.32;1.25
2014;06 84  08;SÄVSJÖ;HULTSJÖ;34.70;33.45;21.92;11.21;0.32;1.25
2014;06 85  01;VETLANDA;VETLANDA;34.20;32.95;21.51;11.21;0.23;1.25
2014;06 85  03;VETLANDA;BÄCKSEDA;34.59;33.15;21.51;11.21;0.43;1.44
2014;06 85  04;VETLANDA;NÄSBY;34.20;32.95;21.51;11.21;0.23;1.25
2014;06 85  09;VETLANDA;KORSBERGA;34.59;33.15;21.51;11.21;0.43;1.44
2014;06 85  14;VETLANDA;NYE, NÄSHULT OCH STENBERGA;34.59;33.15;21.51;11.21;0.43;1.44
2014;06 85  15;VETLANDA;ALSEDA;34.64;33.19;21.51;11.21;0.47;1.45
2014;06 85  19;VETLANDA;BJÖRKÖ;34.20;32.95;21.51;11.21;0.23;1.25
2014;06 85  20;VETLANDA;NÄVELSJÖ;34.20;32.95;21.51;11.21;0.23;1.25
2014;06 85  21;VETLANDA;LANNASKEDE;34.22;33.05;21.51;11.21;0.33;1.17
2014;06 86  01;EKSJÖ;EKSJÖ;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  02;EKSJÖ;HÄSSLEBY-KRÅKSHULT;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  05;EKSJÖ;INGATORP-BELLÖ;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  06;EKSJÖ;HULT;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  07;EKSJÖ;EDSHULT;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  08;EKSJÖ;MELLBY;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 86  09;EKSJÖ;HÖREDA;35.20;33.80;22.26;11.21;0.33;1.40
2014;06 87  01;TRANÅS;SÄBY;33.86;32.86;21.41;11.21;0.24;1.00
2014;06 87  02;TRANÅS;ADELÖV;33.86;32.86;21.41;11.21;0.24;1.00
2014;06 87  03;TRANÅS;LINDERÅS;33.86;32.86;21.41;11.21;0.24;1.00
2014;07 60  01;UPPVIDINGE;ÅSEDA;34.89;33.54;22.00;11.21;0.33;1.35
2014;07 60  03;UPPVIDINGE;LENHOVDA-HERRÅKRA;34.89;33.54;22.00;11.21;0.33;1.35
2014;07 60  04;UPPVIDINGE;NOTTEBÄCK;34.89;33.54;22.00;11.21;0.33;1.35
2014;07 60  05;UPPVIDINGE;ÄLGHULT;34.89;33.54;22.00;11.21;0.33;1.35
2014;07 61  01;LESSEBO;LESSEBO;35.04;33.71;22.20;11.21;0.30;1.33
2014;07 61  02;LESSEBO;HOVMANTORP;35.04;33.71;22.20;11.21;0.30;1.33
2014;07 61  03;LESSEBO;EKEBERGA;35.04;33.71;22.20;11.21;0.30;1.33
2014;07 61  04;LESSEBO;LJUDER;35.04;33.71;22.20;11.21;0.30;1.33
2014;07 63  01;TINGSRYD;TINGSÅS;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  02;TINGSRYD;ALMUNDSRYD;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  03;TINGSRYD;ÄLMEBODA;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  04;TINGSRYD;LINNERYD;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  05;TINGSRYD;SÖDRA SANDSJÖ;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  06;TINGSRYD;VÄCKELSÅNG;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 63  07;TINGSRYD;URSHULT;34.40;33.05;21.46;11.21;0.38;1.35
2014;07 64  01;ALVESTA;ALVESTA;34.37;33.32;21.81;11.21;0.30;1.05
2014;07 64  05;ALVESTA;MOHEDA;34.66;33.44;21.81;11.21;0.42;1.22
2014;07 64  06;ALVESTA;SLÄTTHÖG;34.66;33.44;21.81;11.21;0.42;1.22
2014;07 64  07;ALVESTA;MISTELÅS;34.66;33.44;21.81;11.21;0.42;1.22
2014;07 64  08;ALVESTA;BLÄDINGE;34.57;33.42;21.81;11.21;0.40;1.15
2014;07 64  09;ALVESTA;VISLANDA;34.57;33.42;21.81;11.21;0.40;1.15
2014;07 64  10;ALVESTA;SKATELÖV;34.72;33.40;21.81;11.21;0.38;1.32
2014;07 64  11;ALVESTA;VÄSTRA TORSÅS;34.72;33.40;21.81;11.21;0.38;1.32
2014;07 65  01;ÄLMHULT;ÄLMHULT;33.94;32.90;21.35;11.21;0.34;1.04
2014;07 65  02;ÄLMHULT;HÄRLUNDA;34.24;33.00;21.35;11.21;0.44;1.24
2014;07 65  03;ÄLMHULT;VIRESTAD;34.24;33.00;21.35;11.21;0.44;1.24
2014;07 65  04;ÄLMHULT;STENBROHULT;34.01;32.90;21.35;11.21;0.34;1.11
2014;07 65  05;ÄLMHULT;GÖTERYD;34.31;32.99;21.35;11.21;0.43;1.32
2014;07 65  06;ÄLMHULT;PJÄTTERYD;34.31;32.99;21.35;11.21;0.43;1.32
2014;07 65  07;ÄLMHULT;HALLARYD;34.31;32.99;21.35;11.21;0.43;1.32
2014;07 67  01;MARKARYD;MARKARYD;33.51;32.46;21.00;11.21;0.25;1.05
2014;07 67  02;MARKARYD;HINNERYD;33.95;32.61;21.00;11.21;0.40;1.34
2014;07 67  03;MARKARYD;TRARYD;33.95;32.61;21.00;11.21;0.40;1.34
2014;07 80  01;VÄXJÖ;VÄXJÖ DOMKYRKOFÖRS.;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  03;VÄXJÖ;SJÖSÅS;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  06;VÄXJÖ;DÄDESJÖ;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  07;VÄXJÖ;HEMMESJÖ MED TEGNABY;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  08;VÄXJÖ;ÖSTRA TORSÅS;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  12;VÄXJÖ;KALVSVIK;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  13;VÄXJÖ;TÄVELSÅS;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  15;VÄXJÖ;VEDERSLÖV-DÄNNINGELANDA;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  16;VÄXJÖ;ÖJA;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  18;VÄXJÖ;ÖJABY;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  20;VÄXJÖ;GÅRDSBY;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  21;VÄXJÖ;SÖRABY, TOLG OCH TJUREDA;33.20;32.15;20.66;11.21;0.28;1.05
2014;07 80  24;VÄXJÖ;ANEBODA-ASA-BERG;33.20;32.15;20.66;11.21;0.28;1.05
